;MEAN_FRAME_WISE_RECALL;MEAN_FRAME_WISE_PRECISION;MEAN_FRAME_WISE_F1_SCORES;MEAN_FRAME_WISE_MCC;MEAN_FRAME_WISE_ACC_CM_METRICS;MEAN_FILE_WISE_RECALL;MEAN_FILE_WISE_PRECISION;MEAN_FILE_WISE_F1_SCORES;MEAN_FILE_WISE_MCC;MEAN_FILE_WISE_ACC_CM_METRICS;NUMBER_OF_FILES_TRAINING;NUMBER_OF_FILES_TEST;CLASSES
0;['0.21', '0.26', '0.72', '0.85', '0.51', '0.51'];['0.89', '0.49', '0.62', '0.40', '0.51', '0.60'];['0.34', '0.34', '0.67', '0.54', '0.51', '0.47'];['0.37', '0.22', '0.52', '0.40'];['0.80', '0.75', '0.79', '0.68'];['0.33', '0.13', '0.76', '0.96', '0.53', '0.55'];['1.00', '0.67', '0.69', '0.37', '0.53', '0.68'];['0.50', '0.22', '0.72', '0.54', '0nan', '0.50'];['0.52', '0.22', '0.62', '0.42'];['0.83', '0.76', '0.85', '0.63'];[37, 43, 74, 200];[30, 30, 29, 26];['france', 'germany', 'italy', 'spain', 'micro_avg', 'macro_avg']
