;CONFIG_NAME;CONFIG_TIME_STAMP;FRAME_ACC_MEAN;FRAME_ACC_STD;FILE_ACC_MEAN;FILE_ACC_STD;HIGHEST_FILE_ACC;LOWEST_FILE_ACC;MEAN_FRAME_WISE_ACC_CM;STD_FRAME_WISE_ACC_CM;MEAN_FILE_WISE_ACC_CM;STD_FILE_WISE_ACC_CM
0;resnet_siren_EU1_wns;2024-06-04-21-59-39;51.08;00.00;53.04;00.00;53.04 [1];53.04 [1];51.09;0.00;54.67;0.00
