;MEAN_FRAME_WISE_RECALL;MEAN_FRAME_WISE_PRECISION;MEAN_FRAME_WISE_F1_SCORES;MEAN_FRAME_WISE_MCC;MEAN_FRAME_WISE_ACC_CM_METRICS;MEAN_FILE_WISE_RECALL;MEAN_FILE_WISE_PRECISION;MEAN_FILE_WISE_F1_SCORES;MEAN_FILE_WISE_MCC;MEAN_FILE_WISE_ACC_CM_METRICS;NUMBER_OF_FILES_TRAINING;NUMBER_OF_FILES_TEST;CLASSES
0;['0.00', '0.37', '0.00', '0.03', '0.03', '0.07', '0.30', '0.12', '0.67', '0.66', '0.11', '0.32', '0.25', '0.22'];['0.00', '0.86', '0.00', '0.02', '0.25', '0.48', '0.28', '0.22', '0.30', '0.36', '0.11', '0.12', '0.25', '0.25'];['0nan', '0.51', '0nan', '0.02', '0.06', '0.12', '0.29', '0.16', '0.42', '0.46', '0.11', '0.18', '0nan', '0nan'];['-0.03', '0.55', '-0.03', '-0.03', '0.06', '0.15', '0.24', '0.12', '0.31', '0.42', '0.05', '0.08'];['0.91', '0.96', '0.89', '0.89', '0.91', '0.89', '0.90', '0.90', '0.73', '0.87', '0.89', '0.76'];['0.00', '0.70', '0.00', '0.00', '0.00', '0.00', '0.30', '0.22', '0.70', '0.56', '0.14', '0.40', '0.25', '0.25'];['0nan', '1.00', '0nan', '0.00', '0.00', '0nan', '0.33', '0.33', '0.21', '0.29', '0.17', '0.12', '0.25', '0nan'];['0nan', '0.82', '0nan', '0nan', '0nan', '0nan', '0.32', '0.27', '0.33', '0.38', '0.15', '0.19', '0.25', '0nan'];['0nan', '0.82', '0nan', '-0.05', '-0.03', '0nan', '0.25', '0.22', '0.28', '0.33', '0.10', '0.08'];['0.91', '0.97', '0.91', '0.89', '0.90', '0.91', '0.89', '0.90', '0.75', '0.86', '0.90', '0.70'];[8, 13, 16, 17, 11, 15, 13, 28, 33, 18, 50, 132];[10, 10, 10, 10, 10, 10, 10, 9, 10, 9, 7, 10];['france-ambulance', 'france-firefighter', 'france-police', 'germany-ambulance', 'germany-firefighter', 'germany-police', 'italy-ambulance', 'italy-firefighter', 'italy-police', 'spain-ambulance', 'spain-firefighter', 'spain-police', 'micro_avg', 'macro_avg']
