;MEAN_FRAME_WISE_RECALL;MEAN_FRAME_WISE_PRECISION;MEAN_FRAME_WISE_F1_SCORES;MEAN_FRAME_WISE_MCC;MEAN_FRAME_WISE_ACC_CM_METRICS;MEAN_FILE_WISE_RECALL;MEAN_FILE_WISE_PRECISION;MEAN_FILE_WISE_F1_SCORES;MEAN_FILE_WISE_MCC;MEAN_FILE_WISE_ACC_CM_METRICS;NUMBER_OF_FILES_TRAINING;NUMBER_OF_FILES_TEST;CLASSES
0;['0.37', '0.23', '0.83', '0.56', '0.48'];['0.31', '0.31', '0.79', '0.56', '0.47'];['0.33', '0.27', '0.81', '0nan', '0.47'];['0.11', '0.05', '0.61'];['0.66', '0.65', '0.80'];['0.38', '0.12', '0.70', '0.40', '0.40'];['0.34', '0.15', '0.67', '0.40', '0.38'];['0.36', '0.14', '0.68', '0.40', '0.39'];['0.01', '-0.25', '0.52'];['0.55', '0.47', '0.78'];[124, 124, 124];[40, 40, 40];['italy-ambulance', 'italy-firefighter', 'italy-police', 'micro_avg', 'macro_avg']
