;MEAN_FRAME_WISE_RECALL;MEAN_FRAME_WISE_PRECISION;MEAN_FRAME_WISE_F1_SCORES;MEAN_FRAME_WISE_MCC;MEAN_FRAME_WISE_ACC_CM_METRICS;MEAN_FILE_WISE_RECALL;MEAN_FILE_WISE_PRECISION;MEAN_FILE_WISE_F1_SCORES;MEAN_FILE_WISE_MCC;MEAN_FILE_WISE_ACC_CM_METRICS;NUMBER_OF_FILES_TRAINING;NUMBER_OF_FILES_TEST;CLASSES
0;['0.56', '0.99', '0.70', '0.72', '0.75'];['0.84', '0.55', '0.84', '0.72', '0.75'];['0.67', '0.71', '0.76', '0nan', '0.71'];['0.58', '0.64', '0.62'];['0.82', '0.81', '0.81'];['0.70', '1.00', '0.75', '0.82', '0.82'];['0.93', '0.68', '0.97', '0.82', '0.86'];['0.80', '0.81', '0.85', '0.82', '0.82'];['0.73', '0.72', '0.79'];['0.88', '0.84', '0.91'];[124, 124, 124];[40, 40, 40];['france-ambulance', 'france-firefighter', 'france-police', 'micro_avg', 'macro_avg']
