;MEAN_FRAME_WISE_RECALL;MEAN_FRAME_WISE_PRECISION;MEAN_FRAME_WISE_F1_SCORES;MEAN_FRAME_WISE_MCC;MEAN_FRAME_WISE_ACC_CM_METRICS;MEAN_FILE_WISE_RECALL;MEAN_FILE_WISE_PRECISION;MEAN_FILE_WISE_F1_SCORES;MEAN_FILE_WISE_MCC;MEAN_FILE_WISE_ACC_CM_METRICS;NUMBER_OF_FILES_TRAINING;NUMBER_OF_FILES_TEST;CLASSES
0;['0.00', '0.31', '0.00', '0.04', '0.01', '0.01', '0.35', '0.10', '0.62', '0.50', '0.02', '0.18', '0.91', '0.36', '0.23'];['0.00', '0.79', '0.00', '0.04', '0.33', '0.25', '0.33', '0.17', '0.49', '0.45', '0.02', '0.16', '0.38', '0.36', '0.26'];['0nan', '0.44', '0nan', '0.04', '0.02', '0.03', '0.34', '0.12', '0.55', '0.47', '0.02', '0.17', '0.54', '0nan', '0nan'];['-0.01', '0.48', '-0.01', '0.01', '0.05', '0.04', '0.30', '0.09', '0.49', '0.44', '-0.02', '0.11', '0.40'];['0.93', '0.97', '0.92', '0.93', '0.93', '0.92', '0.93', '0.92', '0.88', '0.93', '0.92', '0.89', '0.65'];['0.00', '0.50', '0.00', '0.00', '0.00', '0.00', '0.50', '0.11', '0.40', '0.44', '0.00', '0.10', '0.96', '0.58', '0.23'];['0nan', '1.00', '0nan', '0.00', '0nan', '0nan', '0.38', '0.11', '0.21', '0.57', '0.00', '0.12', '0.71', '0.58', '0nan'];['0nan', '0.67', '0nan', '0nan', '0nan', '0nan', '0.43', '0.11', '0.28', '0.50', '0nan', '0.11', '0.81', '0nan', '0nan'];['0nan', '0.70', '0nan', '-0.03', '0nan', '0nan', '0.41', '0.08', '0.25', '0.49', '-0.03', '0.08', '0.58'];['0.96', '0.98', '0.96', '0.94', '0.96', '0.96', '0.95', '0.93', '0.91', '0.97', '0.95', '0.93', '0.77'];[8, 13, 16, 17, 11, 15, 13, 28, 33, 1132, 18, 50, 132];[10, 10, 10, 10, 10, 10, 10, 9, 10, 125, 9, 7, 10];['france-ambulance', 'france-firefighter', 'france-police', 'germany-ambulance', 'germany-firefighter', 'germany-police', 'italy-ambulance', 'italy-firefighter', 'italy-police', 'spain-ambulance', 'spain-firefighter', 'spain-police', 'nosirens', 'micro_avg', 'macro_avg']
