;MEAN_FRAME_WISE_RECALL;MEAN_FRAME_WISE_PRECISION;MEAN_FRAME_WISE_F1_SCORES;MEAN_FRAME_WISE_MCC;MEAN_FRAME_WISE_ACC_CM_METRICS;MEAN_FILE_WISE_RECALL;MEAN_FILE_WISE_PRECISION;MEAN_FILE_WISE_F1_SCORES;MEAN_FILE_WISE_MCC;MEAN_FILE_WISE_ACC_CM_METRICS;NUMBER_OF_FILES_TRAINING;NUMBER_OF_FILES_TEST;CLASSES
0;['0.14', '0.42', '0.18', '0.26', '0.25'];['0.08', '0.31', '0.53', '0.26', '0.31'];['0.10', '0.36', '0.27', '0nan', '0.24'];['-0.22', '-0.11', '0.08'];['0.50', '0.45', '0.57'];['0.10', '0.40', '0.10', '0.20', '0.20'];['0.10', '0.24', '0.33', '0.20', '0.22'];['0.10', '0.30', '0.15', '0.20', '0.18'];['-0.35', '-0.24', '0.00'];['0.40', '0.37', '0.63'];[31, 31, 31];[10, 10, 10];['germany-ambulance', 'germany-firefighter', 'germany-police', 'micro_avg', 'macro_avg']
