;MEAN_FRAME_WISE_RECALL;MEAN_FRAME_WISE_PRECISION;MEAN_FRAME_WISE_F1_SCORES;MEAN_FRAME_WISE_MCC;MEAN_FRAME_WISE_ACC_CM_METRICS;MEAN_FILE_WISE_RECALL;MEAN_FILE_WISE_PRECISION;MEAN_FILE_WISE_F1_SCORES;MEAN_FILE_WISE_MCC;MEAN_FILE_WISE_ACC_CM_METRICS;NUMBER_OF_FILES_TRAINING;NUMBER_OF_FILES_TEST;CLASSES
0;['0.23', '0.16', '0.60', '0.75', '0.96', '0.56', '0.54'];['0.90', '0.88', '0.68', '0.51', '0.47', '0.56', '0.69'];['0.37', '0.27', '0.64', '0.61', '0.63', '0nan', '0.50'];['0.41', '0.33', '0.54', '0.52', '0.54'];['0.85', '0.84', '0.85', '0.83', '0.74'];['0.33', '0.17', '0.69', '0.77', '0.97', '0.73', '0.59'];['1.00', '1.00', '0.67', '0.53', '0.77', '0.73', '0.79'];['0.50', '0.29', '0.68', '0.62', '0.86', '0nan', '0.59'];['0.55', '0.39', '0.63', '0.58', '0.69'];['0.92', '0.90', '0.92', '0.90', '0.83'];[37, 43, 74, 1132, 200];[30, 30, 29, 125, 26];['france', 'germany', 'italy', 'spain', 'nosirens', 'micro_avg', 'macro_avg']
